Sample set for CW rotation start at Horizontal plane
Position, Epoch time ns, ISO8601
2366,1679414711578589078,2023-03-21T16:05:11.578589078Z
2366,1679414711598730208,2023-03-21T16:05:11.598730208Z
2352,1679414711618835856,2023-03-21T16:05:11.618835856Z
2324,1679414711638978219,2023-03-21T16:05:11.638978219Z
2283,1679414711659058402,2023-03-21T16:05:11.659058402Z
2228,1679414711679176660,2023-03-21T16:05:11.679176660Z
2160,1679414711699308160,2023-03-21T16:05:11.699308160Z
2076,1679414711719417949,2023-03-21T16:05:11.719417949Z
1982,1679414711739548675,2023-03-21T16:05:11.739548675Z
1874,1679414711759678062,2023-03-21T16:05:11.759678062Z
1754,1679414711779811841,2023-03-21T16:05:11.779811841Z
1623,1679414711799930454,2023-03-21T16:05:11.799930454Z
1482,1679414711820000749,2023-03-21T16:05:11.820000749Z
1335,1679414711840075133,2023-03-21T16:05:11.840075133Z
1180,1679414711860195699,2023-03-21T16:05:11.860195699Z
1016,1679414711880322839,2023-03-21T16:05:11.880322839Z
844,1679414711900446890,2023-03-21T16:05:11.900446890Z
666,1679414711920569808,2023-03-21T16:05:11.920569808Z
483,1679414711940693379,2023-03-21T16:05:11.940693379Z
300,1679414711960812177,2023-03-21T16:05:11.960812177Z
116,1679414711980936938,2023-03-21T16:05:11.980936938Z
16315,1679414712001062756,2023-03-21T16:05:12.001062756Z
16128,1679414712021146811,2023-03-21T16:05:12.021146811Z
15943,1679414712041222959,2023-03-21T16:05:12.041222959Z
15763,1679414712061311096,2023-03-21T16:05:12.061311096Z
15588,1679414712081433325,2023-03-21T16:05:12.081433325Z
15419,1679414712101573394,2023-03-21T16:05:12.101573394Z
15256,1679414712121688586,2023-03-21T16:05:12.121688586Z
15099,1679414712141803219,2023-03-21T16:05:12.141803219Z
14951,1679414712161917741,2023-03-21T16:05:12.161917741Z
14812,1679414712182033855,2023-03-21T16:05:12.182033855Z
14685,1679414712202149554,2023-03-21T16:05:12.202149554Z
14569,1679414712222237291,2023-03-21T16:05:12.222237291Z
14465,1679414712242365168,2023-03-21T16:05:12.242365168Z
14371,1679414712262493257,2023-03-21T16:05:12.262493257Z
14291,1679414712282625449,2023-03-21T16:05:12.282625449Z
14223,1679414712302749476,2023-03-21T16:05:12.302749476Z
14169,1679414712322886334,2023-03-21T16:05:12.322886334Z
14127,1679414712342963164,2023-03-21T16:05:12.342963164Z
14099,1679414712363041085,2023-03-21T16:05:12.363041085Z
14086,1679414712383120106,2023-03-21T16:05:12.383120106Z
14085,1679414712403195282,2023-03-21T16:05:12.403195282Z
14097,1679414712423371843,2023-03-21T16:05:12.423371843Z
14125,1679414712443430845,2023-03-21T16:05:12.443430845Z
14166,1679414712463546924,2023-03-21T16:05:12.463546924Z
14220,1679414712483662467,2023-03-21T16:05:12.483662467Z
14286,1679414712503786721,2023-03-21T16:05:12.503786721Z
14365,1679414712523835798,2023-03-21T16:05:12.523835798Z
14456,1679414712543918626,2023-03-21T16:05:12.543918626Z
14559,1679414712564104049,2023-03-21T16:05:12.564104049Z
14673,1679414712584251575,2023-03-21T16:05:12.584251575Z
14799,1679414712604315488,2023-03-21T16:05:12.604315488Z
14935,1679414712624448870,2023-03-21T16:05:12.624448870Z
15082,1679414712644574754,2023-03-21T16:05:12.644574754Z
15235,1679414712664690223,2023-03-21T16:05:12.664690223Z
15395,1679414712684819583,2023-03-21T16:05:12.684819583Z
15560,1679414712704935866,2023-03-21T16:05:12.704935866Z
15731,1679414712725049820,2023-03-21T16:05:12.725049820Z
15907,1679414712745163171,2023-03-21T16:05:12.745163171Z
16088,1679414712765279062,2023-03-21T16:05:12.765279062Z
16268,1679414712785394425,2023-03-21T16:05:12.785394425Z
65,1679414712805475290,2023-03-21T16:05:12.805475290Z
243,1679414712825592253,2023-03-21T16:05:12.825592253Z
420,1679414712845706304,2023-03-21T16:05:12.845706304Z
596,1679414712865820932,2023-03-21T16:05:12.865820932Z
768,1679414712885936325,2023-03-21T16:05:12.885936325Z
935,1679414712906050093,2023-03-21T16:05:12.906050093Z
1093,1679414712926164407,2023-03-21T16:05:12.926164407Z
1244,1679414712946282183,2023-03-21T16:05:12.946282183Z
1384,1679414712966408430,2023-03-21T16:05:12.966408430Z
1517,1679414712986529805,2023-03-21T16:05:12.986529805Z
1643,1679414713006673409,2023-03-21T16:05:13.006673409Z
1757,1679414713026811569,2023-03-21T16:05:13.026811569Z
1860,1679414713046870349,2023-03-21T16:05:13.046870349Z
1951,1679414713066926540,2023-03-21T16:05:13.066926540Z
2029,1679414713086987367,2023-03-21T16:05:13.086987367Z
2095,1679414713107073613,2023-03-21T16:05:13.107073613Z
2148,1679414713127164629,2023-03-21T16:05:13.127164629Z
2187,1679414713147241990,2023-03-21T16:05:13.147241990Z
2213,1679414713167314292,2023-03-21T16:05:13.167314292Z
2226,1679414713187434249,2023-03-21T16:05:13.187434249Z
2225,1679414713207557517,2023-03-21T16:05:13.207557517Z
2212,1679414713227667001,2023-03-21T16:05:13.227667001Z
2184,1679414713247793014,2023-03-21T16:05:13.247793014Z
2143,1679414713267918620,2023-03-21T16:05:13.267918620Z
2089,1679414713288041683,2023-03-21T16:05:13.288041683Z
2023,1679414713308159464,2023-03-21T16:05:13.308159464Z
1945,1679414713328274740,2023-03-21T16:05:13.328274740Z
1852,1679414713348390392,2023-03-21T16:05:13.348390392Z
1749,1679414713368505101,2023-03-21T16:05:13.368505101Z
1634,1679414713388687142,2023-03-21T16:05:13.388687142Z
1509,1679414713408765088,2023-03-21T16:05:13.408765088Z
1378,1679414713428840213,2023-03-21T16:05:13.428840213Z
1238,1679414713448955405,2023-03-21T16:05:13.448955405Z
1088,1679414713469072958,2023-03-21T16:05:13.469072958Z
933,1679414713489189654,2023-03-21T16:05:13.489189654Z
769,1679414713509209630,2023-03-21T16:05:13.509209630Z
600,1679414713529356279,2023-03-21T16:05:13.529356279Z
429,1679414713549440801,2023-03-21T16:05:13.549440801Z
256,1679414713569604024,2023-03-21T16:05:13.569604024Z
82,1679414713589699275,2023-03-21T16:05:13.589699275Z
16290,1679414713609815555,2023-03-21T16:05:13.609815555Z
16115,1679414713629932401,2023-03-21T16:05:13.629932401Z
15940,1679414713650090116,2023-03-21T16:05:13.650090116Z
15770,1679414713670164115,2023-03-21T16:05:13.670164115Z
15606,1679414713690242500,2023-03-21T16:05:13.690242500Z
15447,1679414713710373139,2023-03-21T16:05:13.710373139Z
15294,1679414713730496505,2023-03-21T16:05:13.730496505Z
15149,1679414713750617335,2023-03-21T16:05:13.750617335Z
15011,1679414713770733330,2023-03-21T16:05:13.770733330Z
14880,1679414713790878259,2023-03-21T16:05:13.790878259Z
14761,1679414713810888863,2023-03-21T16:05:13.810888863Z
14653,1679414713831018022,2023-03-21T16:05:13.831018022Z
14557,1679414713851133431,2023-03-21T16:05:13.851133431Z
14471,1679414713871211714,2023-03-21T16:05:13.871211714Z
14397,1679414713891329712,2023-03-21T16:05:13.891329712Z
14336,1679414713911450066,2023-03-21T16:05:13.911450066Z
14288,1679414713931567094,2023-03-21T16:05:13.931567094Z
14252,1679414713951651819,2023-03-21T16:05:13.951651819Z
14228,1679414713971771727,2023-03-21T16:05:13.971771727Z
14218,1679414713991887032,2023-03-21T16:05:13.991887032Z
14222,1679414714012009193,2023-03-21T16:05:14.012009193Z
14238,1679414714032124675,2023-03-21T16:05:14.032124675Z
14267,1679414714052241931,2023-03-21T16:05:14.052241931Z
14309,1679414714072357051,2023-03-21T16:05:14.072357051Z
14363,1679414714092470445,2023-03-21T16:05:14.092470445Z
14430,1679414714112584605,2023-03-21T16:05:14.112584605Z
14508,1679414714132700677,2023-03-21T16:05:14.132700677Z
14598,1679414714152774623,2023-03-21T16:05:14.152774623Z
14698,1679414714172891196,2023-03-21T16:05:14.172891196Z
14811,1679414714193005454,2023-03-21T16:05:14.193005454Z
14935,1679414714213120343,2023-03-21T16:05:14.213120343Z
15067,1679414714233235488,2023-03-21T16:05:14.233235488Z
15206,1679414714253351258,2023-03-21T16:05:14.253351258Z
15354,1679414714273475912,2023-03-21T16:05:14.273475912Z
15506,1679414714293599768,2023-03-21T16:05:14.293599768Z
15664,1679414714313713667,2023-03-21T16:05:14.313713667Z
15828,1679414714333830622,2023-03-21T16:05:14.333830622Z
15997,1679414714353960674,2023-03-21T16:05:14.353960674Z
16167,1679414714374074816,2023-03-21T16:05:14.374074816Z
16338,1679414714394191323,2023-03-21T16:05:14.394191323Z
125,1679414714414305364,2023-03-21T16:05:14.414305364Z
293,1679414714434420387,2023-03-21T16:05:14.434420387Z
459,1679414714454552260,2023-03-21T16:05:14.454552260Z
624,1679414714474663516,2023-03-21T16:05:14.474663516Z
786,1679414714494701864,2023-03-21T16:05:14.494701864Z
940,1679414714514785502,2023-03-21T16:05:14.514785502Z
1087,1679414714534843704,2023-03-21T16:05:14.534843704Z
1226,1679414714554962673,2023-03-21T16:05:14.554962673Z
1355,1679414714575154617,2023-03-21T16:05:14.575154617Z
1478,1679414714595303473,2023-03-21T16:05:14.595303473Z
1592,1679414714615433620,2023-03-21T16:05:14.615433620Z
1697,1679414714635515016,2023-03-21T16:05:14.635515016Z
1790,1679414714655652146,2023-03-21T16:05:14.655652146Z
1872,1679414714675771081,2023-03-21T16:05:14.675771081Z
1941,1679414714695888299,2023-03-21T16:05:14.695888299Z
1998,1679414714716005718,2023-03-21T16:05:14.716005718Z
2042,1679414714736120763,2023-03-21T16:05:14.736120763Z
2074,1679414714756239487,2023-03-21T16:05:14.756239487Z
2092,1679414714776359308,2023-03-21T16:05:14.776359308Z
2098,1679414714796477478,2023-03-21T16:05:14.796477478Z
2092,1679414714816594196,2023-03-21T16:05:14.816594196Z
2072,1679414714836714759,2023-03-21T16:05:14.836714759Z
2040,1679414714856846874,2023-03-21T16:05:14.856846874Z
1995,1679414714876961636,2023-03-21T16:05:14.876961636Z
1938,1679414714897081542,2023-03-21T16:05:14.897081542Z
1868,1679414714917200864,2023-03-21T16:05:14.917200864Z
1786,1679414714937301242,2023-03-21T16:05:14.937301242Z
1693,1679414714957409219,2023-03-21T16:05:14.957409219Z
1588,1679414714977527331,2023-03-21T16:05:14.977527331Z
1476,1679414714997651486,2023-03-21T16:05:14.997651486Z
1354,1679414715017670074,2023-03-21T16:05:15.017670074Z
1226,1679414715037804788,2023-03-21T16:05:15.037804788Z
1088,1679414715057874935,2023-03-21T16:05:15.057874935Z
944,1679414715077992904,2023-03-21T16:05:15.077992904Z
790,1679414715098112752,2023-03-21T16:05:15.098112752Z
633,1679414715118248396,2023-03-21T16:05:15.118248396Z
470,1679414715138365335,2023-03-21T16:05:15.138365335Z
308,1679414715158483616,2023-03-21T16:05:15.158483616Z
144,1679414715178606755,2023-03-21T16:05:15.178606755Z
16362,1679414715198723580,2023-03-21T16:05:15.198723580Z
16195,1679414715218852963,2023-03-21T16:05:15.218852963Z
16031,1679414715238987849,2023-03-21T16:05:15.238987849Z
15867,1679414715259103768,2023-03-21T16:05:15.259103768Z
15709,1679414715279223328,2023-03-21T16:05:15.279223328Z
15557,1679414715299341176,2023-03-21T16:05:15.299341176Z
15410,1679414715319422808,2023-03-21T16:05:15.319422808Z
15270,1679414715339542292,2023-03-21T16:05:15.339542292Z
15136,1679414715359662236,2023-03-21T16:05:15.359662236Z
15010,1679414715379780338,2023-03-21T16:05:15.379780338Z
14892,1679414715399898467,2023-03-21T16:05:15.399898467Z
14785,1679414715420016358,2023-03-21T16:05:15.420016358Z
14689,1679414715440134427,2023-03-21T16:05:15.440134427Z
14605,1679414715460251866,2023-03-21T16:05:15.460251866Z
14531,1679414715480379245,2023-03-21T16:05:15.480379245Z
14469,1679414715500434884,2023-03-21T16:05:15.500434884Z
14419,1679414715520523164,2023-03-21T16:05:15.520523164Z
14380,1679414715540607139,2023-03-21T16:05:15.540607139Z
14355,1679414715560663235,2023-03-21T16:05:15.560663235Z
14341,1679414715580763117,2023-03-21T16:05:15.580763117Z
14340,1679414715600912797,2023-03-21T16:05:15.600912797Z
14351,1679414715620971299,2023-03-21T16:05:15.620971299Z
14375,1679414715641096901,2023-03-21T16:05:15.641096901Z
14411,1679414715661238006,2023-03-21T16:05:15.661238006Z
14460,1679414715681358677,2023-03-21T16:05:15.681358677Z
14519,1679414715701446286,2023-03-21T16:05:15.701446286Z
14591,1679414715721588635,2023-03-21T16:05:15.721588635Z
14673,1679414715741694166,2023-03-21T16:05:15.741694166Z
14767,1679414715761811817,2023-03-21T16:05:15.761811817Z
14871,1679414715781931670,2023-03-21T16:05:15.781931670Z
14986,1679414715802050000,2023-03-21T16:05:15.802050000Z
15109,1679414715822166776,2023-03-21T16:05:15.822166776Z
15239,1679414715842284229,2023-03-21T16:05:15.842284229Z
15377,1679414715862407717,2023-03-21T16:05:15.862407717Z
15521,1679414715882526968,2023-03-21T16:05:15.882526968Z
15669,1679414715902611563,2023-03-21T16:05:15.902611563Z
15822,1679414715922729087,2023-03-21T16:05:15.922729087Z
15981,1679414715942868711,2023-03-21T16:05:15.942868711Z
16143,1679414715962987576,2023-03-21T16:05:15.962987576Z
16306,1679414715983108028,2023-03-21T16:05:15.983108028Z
83,1679414716003237977,2023-03-21T16:05:16.003237977Z
243,1679414716023356564,2023-03-21T16:05:16.023356564Z
400,1679414716043485410,2023-03-21T16:05:16.043485410Z
557,1679414716063613584,2023-03-21T16:05:16.063613584Z
711,1679414716083780870,2023-03-21T16:05:16.083780870Z
859,1679414716103941343,2023-03-21T16:05:16.103941343Z
1001,1679414716124075237,2023-03-21T16:05:16.124075237Z
1136,1679414716144204409,2023-03-21T16:05:16.144204409Z
1260,1679414716164342078,2023-03-21T16:05:16.164342078Z
1377,1679414716184487750,2023-03-21T16:05:16.184487750Z
1485,1679414716204607343,2023-03-21T16:05:16.204607343Z
1586,1679414716224734931,2023-03-21T16:05:16.224734931Z
1676,1679414716244814031,2023-03-21T16:05:16.244814031Z
1754,1679414716264929753,2023-03-21T16:05:16.264929753Z
1823,1679414716285003382,2023-03-21T16:05:16.285003382Z
1879,1679414716305120755,2023-03-21T16:05:16.305120755Z
1923,1679414716325238487,2023-03-21T16:05:16.325238487Z
1955,1679414716345370638,2023-03-21T16:05:16.345370638Z
1975,1679414716365469172,2023-03-21T16:05:16.365469172Z
1983,1679414716385584709,2023-03-21T16:05:16.385584709Z
1977,1679414716405697796,2023-03-21T16:05:16.405697796Z
1960,1679414716425813079,2023-03-21T16:05:16.425813079Z
1931,1679414716445927216,2023-03-21T16:05:16.445927216Z
1888,1679414716466017130,2023-03-21T16:05:16.466017130Z
1834,1679414716486191879,2023-03-21T16:05:16.486191879Z
1769,1679414716506266474,2023-03-21T16:05:16.506266474Z
1692,1679414716526376093,2023-03-21T16:05:16.526376093Z
1604,1679414716546506711,2023-03-21T16:05:16.546506711Z
1508,1679414716566635142,2023-03-21T16:05:16.566635142Z
1402,1679414716586748712,2023-03-21T16:05:16.586748712Z
1287,1679414716606890355,2023-03-21T16:05:16.606890355Z
1166,1679414716626967821,2023-03-21T16:05:16.626967821Z
1036,1679414716647045718,2023-03-21T16:05:16.647045718Z
899,1679414716667117721,2023-03-21T16:05:16.667117721Z
754,1679414716687247998,2023-03-21T16:05:16.687247998Z
603,1679414716707359501,2023-03-21T16:05:16.707359501Z
451,1679414716727477483,2023-03-21T16:05:16.727477483Z
296,1679414716747598036,2023-03-21T16:05:16.747598036Z
143,1679414716767716298,2023-03-21T16:05:16.767716298Z
